# x_m, y_m, w_tr_right_m, w_tr_left_m,Timestamp
80.639815687645,-16.506882073218573,1.1,1.1,4.18
80.58422872696099,-16.919727509046663,1.1,1.1,4.2
80.53849373058219,-17.332314401257605,1.1,1.1,4.22
80.51086425736298,-17.74459477610802,1.1,1.1,4.24
80.50959370015876,-18.15652032785627,1.1,1.1,4.26
80.54293561782401,-18.56804299975937,1.1,1.1,4.28
80.62254182003711,-18.976141026979764,1.1,1.1,4.3
80.82065188341275,-19.32390916688451,1.1,1.1,4.32
81.16008304990918,-19.558105694245757,1.1,1.1,4.34
81.54907682031184,-19.72501838248571,1.1,1.1,4.36
81.92869869584162,-19.889568571361885,1.1,1.1,4.38
82.29947232069776,-20.070876785605,1.1,1.1,4.4
82.67284283566394,-20.257605119857704,1.1,1.1,4.42
83.05232203495684,-20.420866906625115,1.1,1.1,4.44
83.43160909027746,-20.588426576404565,1.1,1.1,4.46
83.79213650293715,-20.811568807891547,1.1,1.1,4.48
84.05380546835751,-21.107479904162243,1.1,1.1,4.5
84.15429469087435,-21.469894394728552,1.1,1.1,4.5200000000000005
84.13976943656505,-21.875740809992063,1.1,1.1,4.54
84.0717023306332,-22.299593978943477,1.1,1.1,4.5600000000000005
84.00125313744232,-22.72042662805064,1.1,1.1,4.58
83.93731193944238,-23.13523873835964,1.1,1.1,4.6000000000000005
83.87794019900193,-23.545648054217736,1.1,1.1,4.62
83.8211997104878,-23.953272402971663,1.1,1.1,4.64
83.76515201926811,-24.3597296949678,1.1,1.1,4.66
83.70785867071105,-24.76663767455335,1.1,1.1,4.68
83.64738079518693,-25.17560902310265,1.1,1.1,4.7
83.58166880165837,-25.5871082061314,1.1,1.1,4.72
83.50842534541309,-25.99903035489784,1.1,1.1,4.74
83.42531930091948,-26.40892167052653,1.1,1.1,4.76
83.3301471129636,-26.81444405552316,1.1,1.1,4.78
83.22259089324578,-27.21497202523326,1.1,1.1,4.8
83.10377329376134,-27.61118775300807,1.1,1.1,4.82
82.97489648008022,-28.003823460931223,1.1,1.1,4.84
82.83878027912014,-28.39423229076522,1.1,1.1,4.86
82.70031104074573,-28.784561192026707,1.1,1.1,4.88
82.56450957410225,-29.177008739956268,1.1,1.1,4.9
82.43539197870902,-29.573294021359068,1.1,1.1,4.92
82.30978443454168,-29.971706498384226,1.1,1.1,4.94
82.1813806353306,-30.369041309173458,1.1,1.1,4.96
82.04413779839655,-30.76222688915552,1.1,1.1,4.98
81.89593752607013,-31.150170051177525,1.1,1.1,5.0
81.73757702908736,-31.533248028221777,1.1,1.1,5.0200000000000005
81.56992307181224,-31.91187274708503,1.1,1.1,5.04
81.39384233560908,-32.28645630056311,1.1,1.1,5.0600000000000005
81.21020150184236,-32.65741078145189,1.1,1.1,5.08
81.01986716887694,-33.02514819954764,1.1,1.1,5.1000000000000005
80.8237061010768,-33.390080647646265,1.1,1.1,5.12
80.62258497980626,-33.752620135544,1.1,1.1,5.14
80.41737032043072,-34.1131786730372,1.1,1.1,5.16
80.20892888731412,-34.472168352921685,1.1,1.1,5.18
79.99812736182082,-34.830001184993755,1.1,1.1,5.2
79.78583242531533,-35.18708926204928,1.1,1.1,5.22
79.57289947122234,-35.54383928191295,1.1,1.1,5.24
79.35981039496441,-35.90048082135686,1.1,1.1,5.26
79.14659549137949,-36.25702906929976,1.1,1.1,5.28
78.93325824644894,-36.613486681727416,1.1,1.1,5.3
78.719801980155,-36.96985614862653,1.1,1.1,5.32
78.50623017847902,-37.326139959983806,1.1,1.1,5.34
78.29254607840365,-37.68234085478456,1.1,1.1,5.36
78.07875316591029,-38.03846107401683,1.1,1.1,5.38
77.86485476098119,-38.39450343966552,1.1,1.1,5.4
77.65085434959771,-38.750470275718186,1.1,1.1,5.42
77.43675525174206,-39.106364238160616,1.1,1.1,5.44
77.22256087039601,-39.46218781697952,1.1,1.1,5.46
77.00827460854144,-39.81794358516111,1.1,1.1,5.48
76.79389978616055,-40.17363403269208,1.1,1.1,5.5
76.57943988923465,-40.52926173255868,1.1,1.1,5.5200000000000005
76.36489815474651,-40.88482925774712,1.1,1.1,5.54
76.150278151677,-41.24033901524455,1.1,1.1,5.5600000000000005
75.93558320000835,-41.59579366103675,1.1,1.1,5.58
75.72081661972283,-41.95119568511039,1.1,1.1,5.6000000000000005
75.50598181380225,-42.30654766045174,1.1,1.1,5.62
75.2910822682279,-42.66185207704746,1.1,1.1,5.64
75.07612121998254,-43.01711150788381,1.1,1.1,5.66
74.86110223804702,-43.37232844294743,1.1,1.1,5.68
74.64602855940407,-43.727505538224165,1.1,1.1,5.7
74.43090358703546,-44.08264520070109,1.1,1.1,5.72
74.21573080692255,-44.43775000336449,1.1,1.1,5.74
74.00051345604805,-44.79282243620101,1.1,1.1,5.76
73.78525502039332,-45.14786515519648,1.1,1.1,5.78
73.5699589029401,-45.50288065033754,1.1,1.1,5.8
73.35462850667027,-45.8578714116109,1.1,1.1,5.82
73.13926706856641,-46.21284001200279,1.1,1.1,5.84
